LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,LogType,AdditionalInformation,timestamp,input,tokens,Hour,Token_Count
38,2015-10-18,"18:01:51,916",INFO,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,E3,added filter am_proxy_filter (class=org.apache.hadoop.yarn.server.webproxy.amfilter.amipfilter) to context mapreduce,hadoop,Process: main,2015-10-18 18:01:51.916,"{""Component"": ""org.apache.hadoop.http.HttpServer2"", ""Content"": ""Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce"", ""EventId"": ""E3"", ""EventTemplate"": ""added filter am_proxy_filter (class=org.apache.hadoop.yarn.server.webproxy.amfilter.amipfilter) to context mapreduce""}","['added', 'filter', 'am', '_', 'proxy', '_', 'filter', '(', 'class', '=', 'org', '.', 'apache', '.', 'had', '##oop', '.', 'yarn', '.', 'server', '.', 'web', '##pro', '##xy', '.', 'am', '##fi', '##lter', '.', 'ami', '##pf', '##il', '##ter', ')', 'to', 'context', 'map', '##red', '##uce']",18,39
39,2015-10-18,"18:01:51,916",INFO,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,E4,added filter am_proxy_filter (class=org.apache.hadoop.yarn.server.webproxy.amfilter.amipfilter) to context static,hadoop,Process: main,2015-10-18 18:01:51.916,"{""Component"": ""org.apache.hadoop.http.HttpServer2"", ""Content"": ""Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static"", ""EventId"": ""E4"", ""EventTemplate"": ""added filter am_proxy_filter (class=org.apache.hadoop.yarn.server.webproxy.amfilter.amipfilter) to context static""}","['added', 'filter', 'am', '_', 'proxy', '_', 'filter', '(', 'class', '=', 'org', '.', 'apache', '.', 'had', '##oop', '.', 'yarn', '.', 'server', '.', 'web', '##pro', '##xy', '.', 'am', '##fi', '##lter', '.', 'ami', '##pf', '##il', '##ter', ')', 'to', 'context', 'static']",18,37
40,2015-10-18,"18:01:51,947",INFO,org.apache.hadoop.http.HttpServer2,adding path spec: /mapreduce/*,E8,adding path spec: /<var>/*,hadoop,Process: main,2015-10-18 18:01:51.947,"{""Component"": ""org.apache.hadoop.http.HttpServer2"", ""Content"": ""adding path spec: /mapreduce/*"", ""EventId"": ""E8"", ""EventTemplate"": ""adding path spec: /<var>/*""}","['adding', 'path', 'spec', ':', '/', '<var>', '/', '*']",18,8
41,2015-10-18,"18:01:51,947",INFO,org.apache.hadoop.http.HttpServer2,adding path spec: /ws/*,E8,adding path spec: /<var>/*,hadoop,Process: main,2015-10-18 18:01:51.947,"{""Component"": ""org.apache.hadoop.http.HttpServer2"", ""Content"": ""adding path spec: /ws/*"", ""EventId"": ""E8"", ""EventTemplate"": ""adding path spec: /<var>/*""}","['adding', 'path', 'spec', ':', '/', '<var>', '/', '*']",18,8
42,2015-10-18,"18:01:51,963",INFO,org.apache.hadoop.http.HttpServer2,Jetty bound to port 62267,E52,jetty bound to port <var>,hadoop,Process: main,2015-10-18 18:01:51.963,"{""Component"": ""org.apache.hadoop.http.HttpServer2"", ""Content"": ""Jetty bound to port 62267"", ""EventId"": ""E52"", ""EventTemplate"": ""jetty bound to port <var>""}","['jett', '##y', 'bound', 'to', 'port', '<var>']",18,6
43,2015-10-18,"18:01:51,963",INFO,org.mortbay.log,jetty-6.1.26,E53,jetty-6.1.26,hadoop,Process: main,2015-10-18 18:01:51.963,"{""Component"": ""org.mortbay.log"", ""Content"": ""jetty-6.1.26"", ""EventId"": ""E53"", ""EventTemplate"": ""jetty-6.1.26""}","['jett', '##y', '-', '6', '.', '1', '.', '26']",18,8
44,2015-10-18,"18:01:52,088",INFO,org.mortbay.log,Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\Jetty_0_0_0_0_62267_mapreduce____.8n7xum\webapp,E43,extract jar:file:<var> to <var>,hadoop,Process: main,2015-10-18 18:01:52.088,"{""Component"": ""org.mortbay.log"", ""Content"": ""Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\\Users\\msrabi\\AppData\\Local\\Temp\\Jetty_0_0_0_0_62267_mapreduce____.8n7xum\\webapp"", ""EventId"": ""E43"", ""EventTemplate"": ""extract jar:file:<var> to <var>""}","['extract', 'jar', ':', 'file', ':', '<var>', 'to', '<var>']",18,8
45,2015-10-18,"18:01:52,728",INFO,org.mortbay.log,Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:62267,E97,started httpserver2$selectchannelconnectorwithsafestartup@<var>:<var>,hadoop,Process: main,2015-10-18 18:01:52.728,"{""Component"": ""org.mortbay.log"", ""Content"": ""Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:62267"", ""EventId"": ""E97"", ""EventTemplate"": ""started httpserver2$selectchannelconnectorwithsafestartup@<var>:<var>""}","['started', 'https', '##er', '##ver', '##2', '$', 'select', '##channel', '##con', '##ne', '##ctor', '##with', '##sa', '##fest', '##art', '##up', '@', '<var>', ':', '<var>']",18,20
46,2015-10-18,"18:01:52,728",INFO,org.apache.hadoop.yarn.webapp.WebApps,Web app /mapreduce started at 62267,E113,web app /mapreduce started at <var>,hadoop,Process: main,2015-10-18 18:01:52.728,"{""Component"": ""org.apache.hadoop.yarn.webapp.WebApps"", ""Content"": ""Web app /mapreduce started at 62267"", ""EventId"": ""E113"", ""EventTemplate"": ""web app /mapreduce started at <var>""}","['web', 'app', '/', 'map', '##red', '##uce', 'started', 'at', '<var>']",18,9
47,2015-10-18,"18:01:53,400",INFO,org.apache.hadoop.yarn.webapp.WebApps,Registered webapp guice modules,E88,registered webapp guice modules,hadoop,Process: main,2015-10-18 18:01:53.400,"{""Component"": ""org.apache.hadoop.yarn.webapp.WebApps"", ""Content"": ""Registered webapp guice modules"", ""EventId"": ""E88"", ""EventTemplate"": ""registered webapp guice modules""}","['registered', 'web', '##app', 'gui', '##ce', 'modules']",18,6
48,2015-10-18,"18:01:53,400",INFO,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,using callqueue class java.util.concurrent.linkedblockingqueue,hadoop,Process: main,2015-10-18 18:01:53.400,"{""Component"": ""org.apache.hadoop.ipc.CallQueueManager"", ""Content"": ""Using callQueue class java.util.concurrent.LinkedBlockingQueue"", ""EventId"": ""E110"", ""EventTemplate"": ""using callqueue class java.util.concurrent.linkedblockingqueue""}","['using', 'call', '##que', '##ue', 'class', 'java', '.', 'ut', '##il', '.', 'concurrent', '.', 'linked', '##block', '##ing', '##que', '##ue']",18,17
49,2015-10-18,"18:01:53,447",INFO,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,JOB_CREATE job_1445144423722_0020,E57,job_create job_<var>,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.447,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator"", ""Content"": ""JOB_CREATE job_1445144423722_0020"", ""EventId"": ""E57"", ""EventTemplate"": ""job_create job_<var>""}","['job', '_', 'create', 'job', '_', '<var>']",18,6
50,2015-10-18,"18:01:53,447",INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,nodeBlacklistingEnabled:true,E70,nodeblacklistingenabled:true,hadoop,Process: main,2015-10-18 18:01:53.447,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor"", ""Content"": ""nodeBlacklistingEnabled:true"", ""EventId"": ""E70"", ""EventTemplate"": ""nodeblacklistingenabled:true""}","['node', '##bla', '##ck', '##list', '##ingen', '##able', '##d', ':', 'true']",18,9
51,2015-10-18,"18:01:53,447",INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,maxTaskFailuresPerNode is 3,E67,maxtaskfailurespernode is <var>,hadoop,Process: main,2015-10-18 18:01:53.447,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor"", ""Content"": ""maxTaskFailuresPerNode is 3"", ""EventId"": ""E67"", ""EventTemplate"": ""maxtaskfailurespernode is <var>""}","['max', '##tas', '##k', '##fa', '##il', '##ures', '##per', '##no', '##de', 'is', '<var>']",18,11
52,2015-10-18,"18:01:53,447",INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,blacklistDisablePercent is 33,E25,blacklistdisablepercent is <var>,hadoop,Process: main,2015-10-18 18:01:53.447,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor"", ""Content"": ""blacklistDisablePercent is 33"", ""EventId"": ""E25"", ""EventTemplate"": ""blacklistdisablepercent is <var>""}","['black', '##list', '##dis', '##able', '##per', '##cent', 'is', '<var>']",18,8
53,2015-10-18,"18:01:53,510",INFO,org.apache.hadoop.ipc.Server,Starting Socket Reader #1 for port 62270,E98,starting socket reader #<var> for port <var>,hadoop,Process: Socket Reader #1 for port 62270,2015-10-18 18:01:53.510,"{""Component"": ""org.apache.hadoop.ipc.Server"", ""Content"": ""Starting Socket Reader #1 for port 62270"", ""EventId"": ""E98"", ""EventTemplate"": ""starting socket reader #<var> for port <var>""}","['starting', 'socket', 'reader', '#', '<var>', 'for', 'port', '<var>']",18,8
54,2015-10-18,"18:01:53,510",INFO,org.apache.hadoop.ipc.Server,IPC Server listener on 62270: starting,E50,ipc server listener on <var>: starting,hadoop,Process: IPC Server listener on 62270,2015-10-18 18:01:53.510,"{""Component"": ""org.apache.hadoop.ipc.Server"", ""Content"": ""IPC Server listener on 62270: starting"", ""EventId"": ""E50"", ""EventTemplate"": ""ipc server listener on <var>: starting""}","['ip', '##c', 'server', 'listener', 'on', '<var>', ':', 'starting']",18,8
55,2015-10-18,"18:01:53,510",INFO,org.apache.hadoop.ipc.Server,IPC Server Responder: starting,E51,ipc server responder: starting,hadoop,Process: IPC Server Responder,2015-10-18 18:01:53.510,"{""Component"": ""org.apache.hadoop.ipc.Server"", ""Content"": ""IPC Server Responder: starting"", ""EventId"": ""E51"", ""EventTemplate"": ""ipc server responder: starting""}","['ip', '##c', 'server', 'respond', '##er', ':', 'starting']",18,7
56,2015-10-18,"18:01:53,557",INFO,org.apache.hadoop.yarn.client.RMProxy,Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030,E27,connecting to resourcemanager at <var>/<var>:<var>,hadoop,Process: main,2015-10-18 18:01:53.557,"{""Component"": ""org.apache.hadoop.yarn.client.RMProxy"", ""Content"": ""Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030"", ""EventId"": ""E27"", ""EventTemplate"": ""connecting to resourcemanager at <var>/<var>:<var>""}","['connecting', 'to', 'resource', '##mana', '##ger', 'at', '<var>', '/', '<var>', ':', '<var>']",18,11
57,2015-10-18,"18:01:53,713",INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"maxContainerCapability: <memory:8192, vCores:32>",E66,"maxcontainercapability: <memory:<var>, vcores:<var>>",hadoop,Process: main,2015-10-18 18:01:53.713,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator"", ""Content"": ""maxContainerCapability: <memory:8192, vCores:32>"", ""EventId"": ""E66"", ""EventTemplate"": ""maxcontainercapability: <memory:<var>, vcores:<var>>""}","['max', '##con', '##tain', '##er', '##cap', '##ability', ':', '<', 'memory', ':', '<var>', ',', 'vc', '##ores', ':', '<var>', '>']",18,17
58,2015-10-18,"18:01:53,713",INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,queue: default,E82,queue: default,hadoop,Process: main,2015-10-18 18:01:53.713,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator"", ""Content"": ""queue: default"", ""EventId"": ""E82"", ""EventTemplate"": ""queue: default""}","['queue', ':', 'default']",18,3
59,2015-10-18,"18:01:53,713",INFO,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Upper limit on the thread pool size is 500,E109,upper limit on the thread pool size is <var>,hadoop,Process: main,2015-10-18 18:01:53.713,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl"", ""Content"": ""Upper limit on the thread pool size is 500"", ""EventId"": ""E109"", ""EventTemplate"": ""upper limit on the thread pool size is <var>""}","['upper', 'limit', 'on', 'the', 'thread', 'pool', 'size', 'is', '<var>']",18,9
60,2015-10-18,"18:01:53,713",INFO,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,yarn.client.max-cached-nodemanagers-proxies : 0,E114,yarn.client.max-cached-nodemanagers-proxies : <var>,hadoop,Process: main,2015-10-18 18:01:53.713,"{""Component"": ""org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy"", ""Content"": ""yarn.client.max-cached-nodemanagers-proxies : 0"", ""EventId"": ""E114"", ""EventTemplate"": ""yarn.client.max-cached-nodemanagers-proxies : <var>""}","['yarn', '.', 'client', '.', 'max', '-', 'cache', '##d', '-', 'node', '##mana', '##gers', '-', 'pro', '##xie', '##s', ':', '<var>']",18,18
61,2015-10-18,"18:01:53,744",INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445144423722_0020Job Transitioned from INITED to SETUP,E54,job_<var>job transitioned from inited to setup,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.744,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl"", ""Content"": ""job_1445144423722_0020Job Transitioned from INITED to SETUP"", ""EventId"": ""E54"", ""EventTemplate"": ""job_<var>job transitioned from inited to setup""}","['job', '_', '<var>', 'job', 'transitioned', 'from', 'in', '##ited', 'to', 'setup']",18,10
62,2015-10-18,"18:01:53,775",INFO,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Processing the event EventType: JOB_SETUP,E78,processing the event eventtype: job_setup,hadoop,Process: CommitterEvent Processor #0,2015-10-18 18:01:53.775,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler"", ""Content"": ""Processing the event EventType: JOB_SETUP"", ""EventId"": ""E78"", ""EventTemplate"": ""processing the event eventtype: job_setup""}","['processing', 'the', 'event', 'event', '##type', ':', 'job', '_', 'setup']",18,9
63,2015-10-18,"18:01:53,822",INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445144423722_0020Job Transitioned from SETUP to RUNNING,E56,job_<var>job transitioned from setup to running,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.822,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl"", ""Content"": ""job_1445144423722_0020Job Transitioned from SETUP to RUNNING"", ""EventId"": ""E56"", ""EventTemplate"": ""job_<var>job transitioned from setup to running""}","['job', '_', '<var>', 'job', 'transitioned', 'from', 'setup', 'to', 'running']",18,9
64,2015-10-18,"18:01:53,838",INFO,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,resolved <var> to /default-rack,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.838,"{""Component"": ""org.apache.hadoop.yarn.util.RackResolver"", ""Content"": ""Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack"", ""EventId"": ""E90"", ""EventTemplate"": ""resolved <var> to /default-rack""}","['resolved', '<var>', 'to', '/', 'default', '-', 'rack']",18,7
65,2015-10-18,"18:01:53,869",INFO,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,resolved <var> to /default-rack,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.869,"{""Component"": ""org.apache.hadoop.yarn.util.RackResolver"", ""Content"": ""Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack"", ""EventId"": ""E90"", ""EventTemplate"": ""resolved <var> to /default-rack""}","['resolved', '<var>', 'to', '/', 'default', '-', 'rack']",18,7
66,2015-10-18,"18:01:53,869",INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000000 Task Transitioned from NEW to SCHEDULED,E102,task_<var> task transitioned from new to scheduled,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.869,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl"", ""Content"": ""task_1445144423722_0020_m_000000 Task Transitioned from NEW to SCHEDULED"", ""EventId"": ""E102"", ""EventTemplate"": ""task_<var> task transitioned from new to scheduled""}","['task', '_', '<var>', 'task', 'transitioned', 'from', 'new', 'to', 'scheduled']",18,9
67,2015-10-18,"18:01:53,869",INFO,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,resolved <var> to /default-rack,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.869,"{""Component"": ""org.apache.hadoop.yarn.util.RackResolver"", ""Content"": ""Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack"", ""EventId"": ""E90"", ""EventTemplate"": ""resolved <var> to /default-rack""}","['resolved', '<var>', 'to', '/', 'default', '-', 'rack']",18,7
68,2015-10-18,"18:01:53,869",INFO,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,resolved <var> to /default-rack,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.869,"{""Component"": ""org.apache.hadoop.yarn.util.RackResolver"", ""Content"": ""Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack"", ""EventId"": ""E90"", ""EventTemplate"": ""resolved <var> to /default-rack""}","['resolved', '<var>', 'to', '/', 'default', '-', 'rack']",18,7
69,2015-10-18,"18:01:53,869",INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000001 Task Transitioned from NEW to SCHEDULED,E102,task_<var> task transitioned from new to scheduled,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.869,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl"", ""Content"": ""task_1445144423722_0020_m_000001 Task Transitioned from NEW to SCHEDULED"", ""EventId"": ""E102"", ""EventTemplate"": ""task_<var> task transitioned from new to scheduled""}","['task', '_', '<var>', 'task', 'transitioned', 'from', 'new', 'to', 'scheduled']",18,9
70,2015-10-18,"18:01:53,869",INFO,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,resolved <var> to /default-rack,hadoop,Process: AsyncDispatcher event handler,2015-10-18 18:01:53.869,"{""Component"": ""org.apache.hadoop.yarn.util.RackResolver"", ""Content"": ""Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack"", ""EventId"": ""E90"", ""EventTemplate"": ""resolved <var> to /default-rack""}","['resolved', '<var>', 'to', '/', 'default', '-', 'rack']",18,7
